NOM;CODI;DATA;SEXE;GRUP_EDAT;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-08-22;Dona;40 a 49;44;214;284;7;2;69;24;0;13;31;12;28;164;252;105;102
CATALUNYA;GLOBAL;2021-08-22;Dona;50 a 59;23;178;355;2;1;45;18;0;4;19;6;18;146;314;60;34
CATALUNYA;GLOBAL;2021-08-22;Dona;60 a 69;24;135;267;4;1;100;41;0;7;17;4;16;108;237;17;23
CATALUNYA;GLOBAL;2021-08-22;Dona;70 a 79;19;173;144;4;0;88;24;2;7;12;5;11;140;130;3;4
CATALUNYA;GLOBAL;2021-08-22;Dona;80 o més;14;249;189;7;0;151;1;5;6;8;7;6;219;133;0;1
CATALUNYA;GLOBAL;2021-08-22;Home;0 a 9;20;77;132;0;0;3;1;0;10;10;9;9;72;119;0;0
CATALUNYA;GLOBAL;2021-08-22;Home;10 a 19;34;111;306;1;0;4;1;0;10;24;9;23;83;274;512;625
CATALUNYA;GLOBAL;2021-08-22;Home;20 a 29;34;111;255;0;0;20;8;0;8;26;7;28;85;206;178;888
CATALUNYA;GLOBAL;2021-08-22;Home;30 a 39;31;130;170;3;0;47;9;0;10;21;7;20;114;146;182;579
CATALUNYA;GLOBAL;2021-08-22;Home;40 a 49;53;188;259;7;1;88;36;0;12;41;11;38;167;222;119;89
CATALUNYA;GLOBAL;2021-08-22;Home;50 a 59;27;181;273;5;4;122;51;1;7;20;10;15;158;242;77;26
CATALUNYA;GLOBAL;2021-08-22;Home;60 a 69;25;169;207;5;0;177;78;1;12;13;9;13;144;186;13;23
CATALUNYA;GLOBAL;2021-08-22;Home;70 a 79;13;196;104;5;6;156;58;1;3;10;2;9;166;90;1;2
CATALUNYA;GLOBAL;2021-08-22;Home;80 o més;7;176;99;11;0;156;4;6;3;4;4;4;155;81;0;0
CATALUNYA;GLOBAL;2021-08-21;Altres;N/A;49;1132;6;13;4;118;36;0;29;20;26;0;1118;5;79;13
CATALUNYA;GLOBAL;2021-08-21;Dona;0 a 9;30;100;169;0;0;4;0;0;15;15;12;15;91;152;0;0
CATALUNYA;GLOBAL;2021-08-21;Dona;10 a 19;43;179;567;0;0;1;0;0;18;25;16;28;149;482;794;1099
CATALUNYA;GLOBAL;2021-08-21;Dona;20 a 29;49;446;460;1;0;28;8;0;20;29;21;37;313;361;304;3084
CATALUNYA;GLOBAL;2021-08-21;Dona;30 a 39;60;511;383;6;0;42;13;0;16;44;18;48;409;337;322;1959
CATALUNYA;GLOBAL;2021-08-21;Dona;40 a 49;48;538;388;7;0;64;25;0;16;32;24;33;398;332;194;201
CATALUNYA;GLOBAL;2021-08-21;Dona;50 a 59;42;502;448;2;1;43;18;0;16;26;19;25;385;394;134;87
CATALUNYA;GLOBAL;2021-08-21;Dona;60 a 69;37;316;325;4;2;99;39;0;13;24;15;21;259;300;50;59
CATALUNYA;GLOBAL;2021-08-21;Dona;70 a 79;15;245;184;1;4;93;24;0;5;10;7;9;216;164;8;8
CATALUNYA;GLOBAL;2021-08-21;Dona;80 o més;45;557;247;13;0;142;1;7;30;15;30;14;428;171;3;1
CATALUNYA;GLOBAL;2021-08-21;Home;0 a 9;36;127;192;0;0;4;1;0;18;18;19;18;118;179;0;0
CATALUNYA;GLOBAL;2021-08-21;Home;10 a 19;55;165;475;0;0;4;1;0;22;33;24;31;138;423;795;1128
CATALUNYA;GLOBAL;2021-08-21;Home;20 a 29;47;266;370;8;0;19;7;0;17;30;11;29;210;305;366;3349
CATALUNYA;GLOBAL;2021-08-21;Home;30 a 39;59;285;276;5;0;46;9;0;20;39;23;37;228;245;354;2188
CATALUNYA;GLOBAL;2021-08-21;Home;40 a 49;48;357;319;5;3;84;39;0;11;37;18;34;299;273;257;207
CATALUNYA;GLOBAL;2021-08-21;Home;50 a 59;44;324;341;12;2;117;50;1;20;24;22;27;271;298;156;107
CATALUNYA;GLOBAL;2021-08-21;Home;60 a 69;29;254;266;8;3;174;80;1;9;20;16;23;216;241;46;43
CATALUNYA;GLOBAL;2021-08-21;Home;70 a 79;15;291;128;11;0;153;51;1;7;8;9;8;248;113;7;1
CATALUNYA;GLOBAL;2021-08-21;Home;80 o més;19;313;126;11;1;148;4;4;8;11;13;12;246;105;0;0
CATALUNYA;GLOBAL;2021-08-20;Altres;N/A;76;1992;12;14;5;111;35;0;43;33;33;2;1978;9;286;223
CATALUNYA;GLOBAL;2021-08-20;Dona;0 a 9;67;179;358;1;0;4;0;0;28;39;32;42;170;343;1;0
CATALUNYA;GLOBAL;2021-08-20;Dona;10 a 19;112;501;915;0;0;2;0;0;41;71;43;72;431;799;3879;3005
CATALUNYA;GLOBAL;2021-08-20;Dona;20 a 29;103;1273;947;4;3;27;9;0;37;66;48;59;935;744;1480;6410
CATALUNYA;GLOBAL;2021-08-20;Dona;30 a 39;142;1438;825;10;4;44;13;1;46;96;57;92;1084;695;1652;3864
CATALUNYA;GLOBAL;2021-08-20;Dona;40 a 49;116;1638;835;9;5;64;25;0;47;69;52;75;1205;709;1194;776
CATALUNYA;GLOBAL;2021-08-20;Dona;50 a 59;47;1580;886;5;2;42;18;1;20;27;27;28;1200;745;741;299
CATALUNYA;GLOBAL;2021-08-20;Dona;60 a 69;49;804;653;5;2;95;41;1;17;32;21;32;641;580;310;339
CATALUNYA;GLOBAL;2021-08-20;Dona;70 a 79;37;613;366;5;1;98;22;1;12;25;17;28;496;336;62;53
CATALUNYA;GLOBAL;2021-08-20;Dona;80 o més;39;1638;337;10;1;143;1;4;24;15;28;17;1175;289;29;45
CATALUNYA;GLOBAL;2021-08-20;Home;0 a 9;85;195;410;1;0;3;1;0;39;46;37;46;185;383;1;0
CATALUNYA;GLOBAL;2021-08-20;Home;10 a 19;94;401;760;0;0;4;1;0;37;57;34;61;331;654;4253;3338
CATALUNYA;GLOBAL;2021-08-20;Home;20 a 29;87;696;676;2;1;16;7;0;32;55;41;52;540;557;1767;7462
CATALUNYA;GLOBAL;2021-08-20;Home;30 a 39;114;664;587;3;1;43;9;0;31;83;32;82;541;506;1601;4262
CATALUNYA;GLOBAL;2021-08-20;Home;40 a 49;98;777;571;7;4;85;38;0;38;60;46;63;634;497;1350;729
CATALUNYA;GLOBAL;2021-08-20;Home;50 a 59;56;737;547;9;3;113;51;0;22;34;16;34;597;486;938;285
CATALUNYA;GLOBAL;2021-08-20;Home;60 a 69;48;621;452;10;9;173;84;0;17;31;19;30;492;408;330;322
CATALUNYA;GLOBAL;2021-08-20;Home;70 a 79;33;603;226;3;5;151;52;3;15;18;18;17;486;215;45;46
CATALUNYA;GLOBAL;2021-08-20;Home;80 o més;28;678;186;7;0;145;3;8;17;11;16;13;536;165;17;23
CATALUNYA;GLOBAL;2021-08-19;Altres;N/A;95;1737;7;7;0;116;39;1;54;41;48;1;1700;7;236;149
CATALUNYA;GLOBAL;2021-08-19;Dona;0 a 9;69;157;355;2;0;1;0;0;30;39;33;42;142;339;0;0
CATALUNYA;GLOBAL;2021-08-19;Dona;10 a 19;106;587;715;0;0;2;0;0;49;57;48;62;484;634;3374;3272
CATALUNYA;GLOBAL;2021-08-19;Dona;20 a 29;119;2215;899;6;0;28;9;0;48;71;53;67;1601;726;1243;4710
CATALUNYA;GLOBAL;2021-08-19;Dona;30 a 39;148;2249;734;2;0;45;15;0;51;97;50;95;1672;644;1380;3141
CATALUNYA;GLOBAL;2021-08-19;Dona;40 a 49;105;3000;685;6;0;68;26;0;52;53;55;49;2178;589;966;630
CATALUNYA;GLOBAL;2021-08-19;Dona;50 a 59;78;3016;784;2;0;53;21;0;30;48;33;50;2245;702;593;257
CATALUNYA;GLOBAL;2021-08-19;Dona;60 a 69;44;1288;596;6;1;100;42;1;20;24;24;25;968;543;278;257
CATALUNYA;GLOBAL;2021-08-19;Dona;70 a 79;34;585;339;9;1;102;21;1;15;19;12;20;444;305;57;50
CATALUNYA;GLOBAL;2021-08-19;Dona;80 o més;56;1894;329;13;0;165;2;4;32;24;33;24;1281;278;32;47
CATALUNYA;GLOBAL;2021-08-19;Home;0 a 9;67;166;342;1;0;6;1;0;28;39;32;41;152;321;0;0
CATALUNYA;GLOBAL;2021-08-19;Home;10 a 19;90;388;613;1;0;5;1;0;36;54;47;53;325;542;3652;3422
CATALUNYA;GLOBAL;2021-08-19;Home;20 a 29;101;865;672;3;0;19;5;0;39;62;49;62;670;557;1470;5728
CATALUNYA;GLOBAL;2021-08-19;Home;30 a 39;101;875;529;6;0;49;14;0;39;62;50;59;668;453;1257;3565
CATALUNYA;GLOBAL;2021-08-19;Home;40 a 49;106;942;534;9;0;94;42;0;37;69;44;68;723;480;1103;679
CATALUNYA;GLOBAL;2021-08-19;Home;50 a 59;65;875;484;9;0;129;55;1;24;41;34;42;684;428;695;275
CATALUNYA;GLOBAL;2021-08-19;Home;60 a 69;55;559;431;12;0;199;85;2;17;38;17;38;439;397;280;214
CATALUNYA;GLOBAL;2021-08-19;Home;70 a 79;22;503;253;9;0;181;52;3;11;11;8;12;402;230;36;36
CATALUNYA;GLOBAL;2021-08-19;Home;80 o més;33;739;197;13;0;164;5;10;13;20;19;21;531;174;12;15
CATALUNYA;GLOBAL;2021-08-18;Altres;N/A;85;1427;13;13;4;115;39;2;43;42;38;4;1402;12;323;317
CATALUNYA;GLOBAL;2021-08-18;Dona;0 a 9;71;140;308;1;0;1;0;0;28;43;29;42;125;289;0;0
CATALUNYA;GLOBAL;2021-08-18;Dona;10 a 19;104;617;721;1;0;2;0;0;42;62;43;63;507;642;3029;4153
CATALUNYA;GLOBAL;2021-08-18;Dona;20 a 29;100;2393;816;10;1;27;9;0;35;65;31;63;1757;687;1136;3960
CATALUNYA;GLOBAL;2021-08-18;Dona;30 a 39;125;2463;768;9;2;44;15;1;46;79;53;82;1789;660;1201;3003
CATALUNYA;GLOBAL;2021-08-18;Dona;40 a 49;126;3164;801;8;0;68;26;0;58;68;60;69;2287;687;867;673
CATALUNYA;GLOBAL;2021-08-18;Dona;50 a 59;73;3141;820;6;3;53;20;1;26;47;29;50;2277;708;617;302
CATALUNYA;GLOBAL;2021-08-18;Dona;60 a 69;64;1305;646;8;1;100;41;1;22;42;26;41;1008;575;312;313
CATALUNYA;GLOBAL;2021-08-18;Dona;70 a 79;32;697;335;8;1;102;20;3;13;19;22;20;555;308;47;65
CATALUNYA;GLOBAL;2021-08-18;Dona;80 o més;44;1748;271;14;0;164;2;6;25;19;29;20;1140;249;29;40
CATALUNYA;GLOBAL;2021-08-18;Home;0 a 9;62;201;338;0;0;6;2;0;31;31;34;29;184;327;0;0
CATALUNYA;GLOBAL;2021-08-18;Home;10 a 19;98;414;656;1;1;5;1;0;38;60;36;64;358;566;3420;4556
CATALUNYA;GLOBAL;2021-08-18;Home;20 a 29;120;832;712;7;0;17;5;0;37;83;40;79;643;594;1393;4840
CATALUNYA;GLOBAL;2021-08-18;Home;30 a 39;104;861;597;4;0;49;14;0;34;70;37;73;663;515;1208;3338
CATALUNYA;GLOBAL;2021-08-18;Home;40 a 49;103;1020;570;6;4;94;42;0;40;63;44;61;784;509;1027;702
CATALUNYA;GLOBAL;2021-08-18;Home;50 a 59;65;869;510;5;2;128;55;0;27;38;27;42;671;459;660;282
CATALUNYA;GLOBAL;2021-08-18;Home;60 a 69;48;658;406;16;5;199;85;3;22;26;25;30;513;368;327;275
CATALUNYA;GLOBAL;2021-08-18;Home;70 a 79;31;580;224;11;4;179;52;3;13;18;23;20;443;205;39;43
CATALUNYA;GLOBAL;2021-08-18;Home;80 o més;21;680;156;22;1;164;5;7;8;13;12;12;490;139;14;17
CATALUNYA;GLOBAL;2021-08-17;Altres;N/A;97;1500;10;10;1;116;36;1;46;51;41;3;1487;8;264;126
CATALUNYA;GLOBAL;2021-08-17;Dona;0 a 9;66;165;327;0;0;3;0;0;29;37;34;34;150;309;0;0
CATALUNYA;GLOBAL;2021-08-17;Dona;10 a 19;121;514;723;0;0;3;1;0;50;71;51;64;436;646;3780;4063
CATALUNYA;GLOBAL;2021-08-17;Dona;20 a 29;132;1791;810;5;1;32;9;0;50;82;53;86;1337;678;1296;4717
CATALUNYA;GLOBAL;2021-08-17;Dona;30 a 39;126;1906;763;6;2;43;16;0;46;80;56;87;1429;653;1306;3136
CATALUNYA;GLOBAL;2021-08-17;Dona;40 a 49;125;2364;797;10;1;66;27;0;50;75;74;87;1766;675;1038;640
CATALUNYA;GLOBAL;2021-08-17;Dona;50 a 59;74;2213;860;4;1;57;19;0;30;44;35;50;1646;729;702;245
CATALUNYA;GLOBAL;2021-08-17;Dona;60 a 69;51;1066;681;8;4;112;43;1;18;33;19;33;828;620;341;240
CATALUNYA;GLOBAL;2021-08-17;Dona;70 a 79;37;694;371;9;2;107;21;3;19;18;17;19;557;343;47;30
CATALUNYA;GLOBAL;2021-08-17;Dona;80 o més;44;1775;321;13;0;168;2;15;19;25;30;23;1266;255;31;23
CATALUNYA;GLOBAL;2021-08-17;Home;0 a 9;63;205;316;0;0;6;2;0;33;30;42;30;191;304;0;0
CATALUNYA;GLOBAL;2021-08-17;Home;10 a 19;116;417;711;2;0;3;0;0;42;74;43;70;340;627;4252;4154
CATALUNYA;GLOBAL;2021-08-17;Home;20 a 29;126;779;674;3;1;18;5;0;38;88;43;91;603;580;1649;5489
CATALUNYA;GLOBAL;2021-08-17;Home;30 a 39;105;794;534;6;0;50;14;0;33;72;39;75;626;456;1422;3492
CATALUNYA;GLOBAL;2021-08-17;Home;40 a 49;107;945;588;7;1;99;38;2;48;59;52;62;763;523;1241;676
CATALUNYA;GLOBAL;2021-08-17;Home;50 a 59;69;881;528;13;2;133;54;0;26;43;39;46;714;472;826;234
CATALUNYA;GLOBAL;2021-08-17;Home;60 a 69;55;706;445;6;2;214;89;3;17;38;27;32;572;411;333;220
CATALUNYA;GLOBAL;2021-08-17;Home;70 a 79;36;662;213;15;3;184;53;2;14;22;20;21;555;197;29;19
CATALUNYA;GLOBAL;2021-08-17;Home;80 o més;37;793;187;11;2;171;5;13;19;18;20;19;602;168;11;8
CATALUNYA;GLOBAL;2021-08-16;Altres;N/A;67;1496;23;12;2;122;39;0;31;36;26;3;1478;20;232;44
CATALUNYA;GLOBAL;2021-08-16;Dona;0 a 9;86;182;428;2;0;3;0;0;41;45;37;45;165;398;0;0
CATALUNYA;GLOBAL;2021-08-16;Dona;10 a 19;148;440;1069;1;0;5;1;0;49;99;54;92;351;936;8692;1938
CATALUNYA;GLOBAL;2021-08-16;Dona;20 a 29;127;1227;1196;2;1;31;12;0;36;91;36;96;893;967;2075;3487
CATALUNYA;GLOBAL;2021-08-16;Dona;30 a 39;178;1364;908;9;2;48;16;0;63;115;62;116;1017;760;2087;1901
CATALUNYA;GLOBAL;2021-08-16;Dona;40 a 49;169;1672;993;9;4;66;26;0;68;101;71;99;1266;816;1578;374
CATALUNYA;GLOBAL;2021-08-16;Dona;50 a 59;104;1556;943;6;0;67;19;0;37;67;42;64;1170;797;927;126
CATALUNYA;GLOBAL;2021-08-16;Dona;60 a 69;84;883;660;11;0;115;41;2;26;58;20;61;695;595;411;165
CATALUNYA;GLOBAL;2021-08-16;Dona;70 a 79;53;697;363;7;1;105;21;0;19;34;26;33;555;325;48;11
CATALUNYA;GLOBAL;2021-08-16;Dona;80 o més;73;2080;391;16;0;176;2;7;47;26;45;27;1484;327;16;10
CATALUNYA;GLOBAL;2021-08-16;Home;0 a 9;90;185;474;1;0;7;2;0;45;45;43;48;170;440;1;0
CATALUNYA;GLOBAL;2021-08-16;Home;10 a 19;181;360;1073;1;0;5;0;0;57;124;51;123;307;974;8979;2009
CATALUNYA;GLOBAL;2021-08-16;Home;20 a 29;159;568;888;2;0;18;4;0;47;112;41;113;439;732;2416;3777
CATALUNYA;GLOBAL;2021-08-16;Home;30 a 39;137;648;730;7;0;51;14;0;47;90;49;97;515;624;2072;2021
CATALUNYA;GLOBAL;2021-08-16;Home;40 a 49;150;861;675;4;1;117;39;0;43;107;43;110;697;579;1612;326
CATALUNYA;GLOBAL;2021-08-16;Home;50 a 59;116;830;571;7;2;131;58;2;41;75;50;73;687;481;1094;150
CATALUNYA;GLOBAL;2021-08-16;Home;60 a 69;75;730;421;14;4;223;91;5;31;44;40;42;594;358;454;134
CATALUNYA;GLOBAL;2021-08-16;Home;70 a 79;37;698;279;14;0;183;50;1;18;19;20;21;575;249;31;17
CATALUNYA;GLOBAL;2021-08-16;Home;80 o més;28;913;197;22;0;183;5;3;17;11;21;12;706;174;2;7
CATALUNYA;GLOBAL;2021-08-15;Altres;N/A;33;431;3;6;2;138;38;0;15;18;12;0;428;3;40;3
CATALUNYA;GLOBAL;2021-08-15;Dona;0 a 9;38;98;168;1;0;4;0;0;13;25;10;21;91;161;0;0
CATALUNYA;GLOBAL;2021-08-15;Dona;10 a 19;51;161;371;1;0;7;1;0;17;34;15;35;138;324;774;349
CATALUNYA;GLOBAL;2021-08-15;Dona;20 a 29;50;212;303;5;2;42;11;0;13;37;13;35;172;249;239;574
CATALUNYA;GLOBAL;2021-08-15;Dona;30 a 39;71;276;241;10;3;52;17;0;25;46;23;39;227;210;222;309
CATALUNYA;GLOBAL;2021-08-15;Dona;40 a 49;79;260;296;7;2;68;23;0;23;56;24;48;199;255;138;32
CATALUNYA;GLOBAL;2021-08-15;Dona;50 a 59;56;200;350;4;2;76;23;0;15;41;12;41;159;319;85;7
CATALUNYA;GLOBAL;2021-08-15;Dona;60 a 69;34;153;257;10;1;119;42;1;8;26;11;25;125;235;24;3
CATALUNYA;GLOBAL;2021-08-15;Dona;70 a 79;20;142;128;9;3;103;21;1;7;13;8;12;124;116;7;1
CATALUNYA;GLOBAL;2021-08-15;Dona;80 o més;26;323;134;12;0;180;2;7;16;10;16;10;259;100;0;0
CATALUNYA;GLOBAL;2021-08-15;Home;0 a 9;33;81;177;1;0;7;3;0;14;19;12;19;72;166;0;0
